Codigo,Descripcion,Unidad,Activo,AVA01,AVA02,AVA03,AVA04,Proveedor,Familia,Clase,Línea,Ubicación
126-1246120SA,TUBO ACERO INOX CAL 18 DE 3/4 DE 1.20 MTS SATINADO (BRAZO ESTABILIZADOR),PZA,True,1,0,0,19,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CANCELES DE BAÑO,4
126-1246200SA,TUBO ACERO INOX CAL 18 DE 3/4 DE 2.00 MTS SATINADO (BRAZO ESTABILIZADOR),PZA,True,0,0,0,20,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CANCELES DE BAÑO,4
301-2006000NY08,CAARRETILLA P/MOSQUITERO COLA RATON RODAJA NYLON,PZA,False,0,0,0,0,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CARRETILLAS,4
320-MX66992,CERRADURA BRK3550 CERROJO DIGITAL PARA PUERTAS DE VIDRIO DE 10-12MM DE ESPESOR.,PZA,True,0,0,0,2,"ASSA ABLOY MEXICO, S.A. DE C.V.",HERRAJES,HERRAJES,CERRADURAS,4
320-MX67111,CERRADURA BRK3551B MANIJA DIGITAL PARA PUERTAS DE ALUMINIO Y MADERA.,PZA,True,0,0,0,2,"ASSA ABLOY MEXICO, S.A. DE C.V.",HERRAJES,HERRAJES,CERRADURAS,4
320-MX67108,CERRADURA BRK3553 CERROJO DIGITAL DE GANCHO PARA PUERTAS  CORREDIZAS DE VIDRIO DE 10-12MM,PZA,False,0,0,0,0,"ASSA ABLOY MEXICO, S.A. DE C.V.",HERRAJES,HERRAJES,CERRADURAS,4
320-MX83353,CERRADURA DIGITAL YALE YSD100/2885 C/HUB NEGRA,PZA,True,0,0,0,2,"ASSA ABLOY MEXICO, S.A. DE C.V.",HERRAJES,HERRAJES,CERRADURAS,4
326-1173000SA,CERRADURA LORETO DOB/MANIJA CIL LLAVE/MAR SATIN,PZA,True,0,0,0,0,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CERRADURAS,4
320-MX3551,CERRADURA MANIJA DIGITAL PARA PUERTAS DE VIDRIO DE 10-12MM DE ESPESOR. BRK3551,PZA,True,0,0,0,0,"ASSA ABLOY MEXICO, S.A. DE C.V.",HERRAJES,HERRAJES,CERRADURAS,4
320-MX66069,CERRADURA SIN RESAQUE SIN LLAVE CON CONTRA A MURO ACERO INOX SATINADA,PZA,True,0,0,0,9,"ASSA ABLOY MEXICO, S.A. DE C.V.",HERRAJES,HERRAJES,CERRADURAS,4
320-MX66485,KIT CERRADURA MARIPOZA C/BULONES CUAD BRUKEN 4753 C/CILINDRO BRK 4774 70MM,KIT,True,0,0,0,22,"ASSA ABLOY MEXICO, S.A. DE C.V.",HERRAJES,HERRAJES,CERRADURAS,4
320-MX66484,KIT CERRADURA NORMAL C/BULONES CUAD BRUKEN 4753 C/CILINDRO BRK4773 70MM,KIT,True,-2,0,0,34,"ASSA ABLOY MEXICO, S.A. DE C.V.",HERRAJES,HERRAJES,CERRADURAS,4
320-MX67879,KIT MANIJA DIGITAL P/PERFILES DE ALUMINIO P/ PUERTAS DE ABATIR SATÍN. BRK3556,PZA,True,0,0,0,0,"ASSA ABLOY MEXICO, S.A. DE C.V.",HERRAJES,HERRAJES,CERRADURAS,4
327-1167000BL,CHAPA ACCESORIO P/CIERRAPUERTA 1022 BLANCA,PZA,True,0,0,0,33,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-1167000NE,CHAPA ACCESORIO P/CIERRAPUERTA 1022 NEGRA,PZA,True,0,0,0,33,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-C24-BL,CIERRAPUERTA # 2 DAWH BLANCO PARA 25 A 45 KILOS,PZA,True,0,0,0,0,"JACKSON CORPORATION MEXICO, SA DE CV",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-C21-NA,CIERRAPUERTA # 2 DAWH NATURAL PARA 25 A 45 KILOS,PZA,False,0,0,0,0,"JACKSON CORPORATION MEXICO, SA DE CV",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-1013085BL,CIERRAPUERTA HERRALUM BLANCO  (REGULABLE DE 45 A 65 KGS),PZA,True,0,0,0,30,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-1013085CA,CIERRAPUERTA HERRALUM CAFE (REGULABLE DE 45 A 65 KGS),PZA,True,0,0,0,0,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-1013085GR,CIERRAPUERTA HERRALUM NATURAL (REGULABLE DE 45 A 65 KGS),PZA,True,0,0,0,29,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-1013085NE,CIERRAPUERTA HERRALUM NEGRO (REGULABLE DE 45 A 65 KGS),PZA,True,0,0,0,25,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-1011000BL,CIERRAPUERTA MARCA RYOBI (MOD 8002) BLANCO (45 KGS),PZA,True,0,0,0,27,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-1011000CA,CIERRAPUERTA MARCA RYOBI (MOD 8002) CAFE (45 KGS),PZA,True,0,0,0,16,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-1011000GR,CIERRAPUERTA MARCA RYOBI (MOD 8002) NATURAL (45 KGS),PZA,True,0,0,0,14,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-1022000BL,CIERRAPUERTA P/MOSQUITERO BLANCO (30 KGS),PZA,True,0,0,0,11,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-1022000CA,CIERRAPUERTA P/MOSQUITERO CAFE (30 KGS),PZA,True,0,0,0,3,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-1022000GR,CIERRAPUERTA P/MOSQUITERO NATURAL (30 KGS),PZA,True,0,0,0,30,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRA PUERTAS,4
327-1022000NE,CIERRAPUERTA P/MOSQUITERO NEGRO(30 KGS),PZA,True,0,0,0,13,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRA PUERTAS,4
302-2149000BL,CIERRE FINAL P/VENTANA PROYECCION BLANCO HERRALUM,PZA,True,0,0,0,48,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRE FINAL,4
302-2149000GR,CIERRE FINAL P/VENTANA PROYECCION NATURAL HERRALUM,PZA,True,3,0,0,42,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRE FINAL,4
302-2149000NE,CIERRE FINAL P/VENTANA PROYECCION NEGRO HERRALUM,PZA,True,0,0,0,56,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRE FINAL,4
302-3200-ABL,CIERRE FINAL PHILLIPS BLANCO,PZA,False,0,0,0,0,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRE FINAL,4
302-3200-ANE,CIERRE FINAL PHILLIPS NEGRO,PZA,False,0,0,0,0,"CASA FERNANDEZ DEL SURESTE, S.A. DE C.V.",HERRAJES,HERRAJES,CIERRE FINAL,4
319-1254000CO,CLIPO PUNTA PERULA CHICO CROMADO HERRALUM,PZA,True,0,0,0,71,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CLIPOS,4
319-1254000NE,CLIPO PUNTA PERULA CHICO NEGRO HERRALUM,PZA,True,0,0,0,75,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CLIPOS,4
319-1254000SA,CLIPO PUNTA PERULA CHICO SATINADO HERRALUM,PZA,True,0,0,0,67,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CLIPOS,4
319-1256000SA,CLIPO PUNTA PERULA GRANDE SATINADO HERRALUM,PZA,True,0,0,0,22,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CLIPOS,4
319-1255000NE,CLIPO PUNTA PERULA MEDIANO NEGRO HERRALUM,PZA,True,1,0,0,28,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CLIPOS,4
319-1255000SA,CLIPO PUNTA PERULA MEDIANO SATINADO HERRALUM,PZA,True,0,0,0,30,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CLIPOS,4
319-1060000BL,CLIPOS BLANCO P/VIDRIO 6 A 22 MM (JUEGO),JGO,True,0,0,0,14,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CLIPOS,4
319-1060000CO,CLIPOS CROMADO P/VIDRIO 6 A 22 MM (JUEGO),JGO,True,0,0,0,50,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CLIPOS,4
319-1060000NE,CLIPOS NEGRO P/VIDRIO 6 A 22 MM (JUEGO),JGO,True,0,0,0,20,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CLIPOS,4
126-1380001200SA,"ABA BASE SIN TAPA PARA PARED LATERAL TUBO DE 2"" 50.8MM AC INOX 304",PZA,True,0,0,0,0,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-138002100,ABA BOLSA (10 PZAS) TORNILLO AC INOX C/C ALLEN M8 DIN-912,PZA,True,0,0,0,5,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-138002000,ABA BOLSA (10 PZAS) TORNILLO AC INOX C/PLANA ALLEN M-6 DIN 7991,PZA,True,0,0,0,6,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-138001900,ABA BOLSA (10 PZAS) TUERCA AC INOX REMACHABLE M8 C/BAJA,PZA,True,0,0,0,9,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-138001800,ABA BOLSA (10PZ) TUERCA AC INOX REMACHABLE M6 C/BAJA,PZA,True,0,0,0,5,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380007012SA,ABA CODO AJUSTABLE 12.7 MM AC INOX C304 MOD SA406,PZA,True,0,0,0,9,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380007200SA,ABA CODO AJUSTABLE 50.8 MM AC INOX C304 MOD SA406,PZA,True,0,0,0,11,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380046200SA,ABA CODO AJUSTABLE 50.8 MM AC INOX C304 MOD SA409,PZA,True,0,0,0,0,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380003200SA,"ABA CODO RECTO A 90 GRADOS P/TUBO 2"" 50.8MM AC INOX 304 A 90° MOD CT200",PZA,True,0,0,0,11,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380011200SA,ABA CONECTOR COMENZA GRAPA CURVO P/VIDRIO DE 8 A 10MM,PZA,True,0,0,0,25,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380024112SA,ABA CONECTOR FINAL DER 38.1MM AC INOX MOD ST322 (TUBO 1 1/2),PZA,True,0,0,0,23,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380024200SA,"ABA CONECTOR FINAL DER 50.8MM AC INOX MOD ST322 (TUBO 2"")",PZA,True,0,0,0,23,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380023112SA,ABA CONECTOR FINAL IZQ 38.1MM MOD ST322 (TUBO 1 1/2),PZA,True,0,0,0,24,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380023200SA,"ABA CONECTOR FINAL IZQ 50.8MM MOD ST322 (TUBO 2"")",PZA,True,0,0,0,43,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380031200SA,ABA CONECTOR GRAPA CURVO 50.8 MM AC INOX 304 VID 8-10 MOD CC701,PZA,True,0,0,0,20,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380045030SA,ABA CONECTOR LATERAL 30MM AC INOX MOD CC775,PZA,True,0,0,0,22,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380045050SA,ABA CONECTOR LATERAL 50MM AC INOX MOD CC775,PZA,True,0,0,0,19,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380044SA,ABA CONECTOR LATERAL AC INOX 304 VID 8A21.5MM MOD CC772,PZA,True,0,0,0,18,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380037200SA,"ABA CONECTOR PASAMANOS 50.8MM AC INOX 304 MOD ST353 (TUBO 2"")",PZA,True,0,0,0,17,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380026SA,ABA CONECTOR TENSOR CORTO AC INOX 304 MOD 801,PZA,True,0,0,0,16,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380055SA,ABA CONECTOR VID-VID 8-13.5MM AC INOX 304 CC736 SATIN,PZA,True,0,0,0,22,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380056SA,ABA CONECTOR VID-VID 8-13.5MM AC INOX 304 CC737 SATIN,PZA,True,0,0,0,10,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380008200SA,"ABA SOPORTE AJUSTABLE 50.8 X 50.8 MM AC INOX 304 MOD SA404 (725) /TUBO 2"")",PZA,True,5,0,0,29,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380008112SA,ABA SOPORTE AJUSTABLE 50.80MM X 38.1MM AC INOX 304 MOD SA404 (TUBO 1 1/2),PZA,True,0,0,0,34,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380015112SA,ABA SOPORTE LATERAL 38.1MM AC INX 304 MOD SL1120,PZA,True,0,0,0,10,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380016200SA,"ABA SOPORTE LATERAL 50.8MM AC INOX 304 MOD ST314 (TUBO 2"")",PZA,True,0,0,0,12,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380015200SA,ABA SOPORTE LATERAL 50.8MM AC INX 304 MOD SL1120 (JG),PZA,True,0,0,0,10,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380014200SA,ABA SOPORTE TRANSV CURVO 50.8 MM X 12.7 MM AC INOX 304 MOD ST320,PZA,True,15,0,0,9,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380009012SA,ABA TAPA PLANA 12.7 MM AC INOX 304 MOD TF502 ( TUBO 1/2),PZA,True,0,0,0,23,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380009112SA,ABA TAPA PLANA 38.1MM AC INOX 304 MOD TF502 ( TUBO 1 1/2),PZA,True,0,0,0,11,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380009200SA,"ABA TAPA PLANA 50.8 MM AC INOX 304 MOD TF502 (TUBO 2"")",PZA,True,0,0,0,1,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380012200SA,ABA UNIÓN AJUSTABLE 50.8 MM AC INOX 304 MOD SA420,PZA,True,0,0,0,24,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380006200SA,ABA UNIÓN PARA TUBO EN ACERO INOX DE 50.8MM (MODELO CT-207).,PZA,True,0,0,0,21,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-138010000,ACC ADHESIVO P/AC INOX JF-GLUE (A+B) 50 ML,PZA,False,0,0,0,0,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-138010100,ACC LIMPIADOR AC INOX JF-CLEAN+ 500ML,PZA,True,0,0,0,0,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-138010200,ACC QUITAOXIDO JF-STAIN ZERO 500 ML,PZA,True,0,0,0,1,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380002112SA,"BASE CON TAPA ACERO INOX PISO/TUBO MOD AV-603 TUBO 1 1/2""",PZA,True,0,0,0,17,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380002200SA,"BASE CON TAPA ACERO INOX PISO/TUBO MOD AV-603 TUBO 2""",PZA,True,0,0,0,26,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380035200SA,"BASE CON TAPA TUBO/PARED 2"" 50.8MM AC INOX 304 MOD AV602 (TUBO 2"")",PZA,True,0,0,0,22,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1483180SA,CONECTOR AC INOX 304 CUADRADO VID-VID 180° SATIN (1161),PZA,True,0,0,0,9,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
125-1182001SA,CONECTOR AC INOX 304 VIDRIO-VIDRIO 8-10 MM SATIN,PZA,True,0,0,0,20,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-2112000NA,CONECTOR CRUZ NAT P/APARADOR,PZA,True,0,0,0,37,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-2110000NA,CONECTOR ELE NAT P/APARADOR,PZA,True,0,0,0,20,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1380017SA,CONECTOR REDONDO LATERAL DE 50MM DE DIÁMETRO DE 8 A 21.5MM.,PZA,True,0,0,0,0,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-2111000NA,CONECTOR TEE NAT P/APARADOR,PZA,True,10,0,0,44,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1061000SA,"CONECTOR TIPO ""L"" PARA VIDRIO DE 10MM SATIN",PZA,True,0,0,0,15,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-1062000SA,"CONECTOR TIPO ""T"" PARA VIDRIO DE 10MM SATIN",PZA,True,0,0,0,31,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-138010400,HERRAMIENTA DE FIJACIÓN PARA DIÁMETRO DE 50MM LLAVE GANCHO,PZA,True,0,0,0,18,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-2109000GR,OPRESOR PARA CONECTOR GRIS,PZA,True,0,0,0,267,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-2254300RI,"TUBO ACERO INOX CAL 14 DE 1"" X 3.00 MT SATIN",PZA,True,0,0,0,6,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-2251018112SA,"TUBO ACERO INOX CAL 18 DE 1 1/2"" DE 6.10 MT SATINADO",PZA,True,0,0,11,0,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,3
126-2251020012SA,TUBO ACERO INOX CAL 20 DE 1/2 DE 6.00 MTS SATINADO,PZA,True,0,0,0,0,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,COMENZA,4
126-MX66354,BRAZO CONECTOR DE VIDRIO A BARANDAL DE ACERO INOX 304 (SATÍN) BRK 3042-10,PZA,True,0,0,0,2,"ASSA ABLOY MEXICO, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
320-GRAP-CR,CONECTOR CLIP GRAPA SIN SAQUE MURO-VIDRIO  BASE RECTA CROMADO,PZA,False,0,0,0,0,"TECNO EXTRUSIONES, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,1
320-GRAT-CR,"CONECTOR CLIP GRAPA SIN SAQUE, MURO-VIDRIO. BASE CURVO CROMADO",PZA,False,0,0,0,0,"TECNO EXTRUSIONES, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
320-GRAP-SAT,"CONECTOR CLIP GRAPA SIN SAQUE, MURO-VIDRIO. BASE PLANA SATINADO TECNO",PZA,False,0,0,0,0,"TECNO EXTRUSIONES, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
320-1109000CO,CONECTOR CURVO P/FIJOS DE CRISTAL TEMPLADO CROMADO HERRALUM,PZA,True,0,0,0,9,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
320-1112001CO,CONECTOR CURVO P/VID 6 A 10 MM C/T BISEL CROMO,PZA,True,0,0,0,77,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
320-1111001CO,CONECTOR CURVO P/VID 6 MM C/T CROMO,PZA,True,0,0,0,37,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
126-2231000NE,"CONECTOR DE VIDRIO A VIDRIO. ACERO INOXIDABLE, NEGRO",PZA,True,0,0,0,24,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
126-2231000SA,"CONECTOR DE VIDRIO A VIDRIO. ACERO INOXIDABLE, SATINADO",PZA,True,0,0,0,51,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
320-1147003SA,CONECTOR ESCUADRA  CRISTAL-MURO AC INOX 304 IZQUIERDO SATIN,PZA,True,0,0,0,11,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
320-1305010SA,CONECTOR ESCUADRA AC INOX CRISTAL Y BARRA BACALAR,PZA,True,0,0,0,3,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
126-1191000NE,"CONECTOR GRAPA BRUCERAS  P/ VIDRIO 6 A 10MM  NEGRO SIN RESAQUE , BASE CURVA",PZA,True,0,0,0,129,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
126-1191000SA,"CONECTOR GRAPA BRUCERAS  P/ VIDRIO 6 A 10MM  SATIN SIN RESAQUE , BASE CURVA",PZA,True,0,0,0,131,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
126-1191000CO,"CONECTOR GRAPA BRUCERAS P/VIDRIO 6 A 10MM CROMADO SIN RESAQUE, CURVA",PZA,True,0,0,0,153,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
126-1227000SA,CONECTOR GRAPA CHICO CON BASE PLANA  PARA 6MM SATINADO,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
126-1227000CO,CONECTOR GRAPA CHICO CON BASE PLANA P/6MM CROMADO,PZA,True,0,0,0,0,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
126-1192000CO,CONECTOR GRAPA P/VIDRIOS 6 A 10 MM CROMADO S/RESAQUE BASE RECTA,PZA,True,0,0,0,156,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
126-1192000NE,CONECTOR GRAPA P/VIDRIOS 6 A 10MM NEGRO S/RESAQUE BASE RECTA,PZA,True,8,0,0,161,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
126-1192000SA,CONECTOR GRAPA P/VIDRIOS 6 A 10MM SATIN S/RESAQUE BASE RECTA,PZA,True,0,0,0,123,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
126-1228000CO,CONECTOR GRAPA VALLARTA MEDIANO P/VIDRIO 6 A 9MM CROMADO PLANO,PZA,True,0,0,0,0,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
320-1228000SA,CONECTOR GRAPA VALLARTA MEDIANO P/VIDRIO 6 A 9MM SATINADO PLANO,PZA,True,0,0,0,0,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
126-MX66420,"CONECTOR GRAPA, BASE REDONDA  BARANDAL, DE CRISTAL 10-12MM BRK3761B",PZA,True,0,0,0,10,"ASSA ABLOY MEXICO, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
320-1272000SA,CONECTOR HERRALUM  LEON VIDRIO/MURO SATINADO,PZA,True,0,0,0,22,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
320-1276000CO,CONECTOR MURO A VIDRIO PAIPID CROMADO P/CRISTAL DE 8 A 10 MM,PZA,True,0,0,0,78,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
320-1276000SA,CONECTOR MURO A VIDRIO PAIPID SATINADO. P/CRISTAL DE 8 A 10 MM,PZA,True,0,0,0,148,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
126-2274000SA,CONECTOR NUEVO LAREDO AC INOX P/TUBO SATINADO,PZA,True,0,0,0,5,"HERRALUM INDUSTRIAL, S.A. DE C.V.",HERRAJES,HERRAJES,CONECTORES P/CRISTAL,4
